TP_hit,entry_date,MA100_MA200,ATR_ratio,MA50_MA100,ATR14,MA20_MA100,Close_MA50,MA20_MA200_norm,Close_MA20,pullback_depth,MA20_MA50
0,2015-12-28,0.2615635299682566,0.07420203746122939,3.478337936401374,7.8292252676827525,3.6813972473144645,0.0006787713927811634,0.03877020548625628,-0.0012446469620537304,0.0012461980386566922,0.20305931091309048
0,2015-12-29,0.2626772689819319,0.07384107061765904,3.5586453247070295,7.913684300013947,3.669042663574217,0.015242959247300014,0.03864423295542507,0.014182329278270567,-0.013984003535501556,0.1103973388671875
0,2016-08-26,1.743058395385745,0.0639087632771659,2.213143920898432,7.037282126290456,6.038393020629883,0.03637515905453381,0.0760698826372312,0.000359747991415027,-0.0003596186193389966,3.825249099731451
0,2016-08-31,1.8865851974487242,0.06353270973801249,2.528572540283207,6.975506373814172,5.990043029785156,0.028104398791341856,0.07693714906955397,-0.00417334978130901,0.004190839620924494,3.4614704895019486
0,2016-09-01,1.9278839874267533,0.06357136153900578,2.6368119049072334,6.997731889997206,5.96957290649415,0.029026785490514184,0.07711828891551326,-0.0020644207120652514,0.002068691361358456,3.332761001586917
0,2016-09-02,1.9581359481811518,0.06338046510561106,2.7329466247558685,6.9994277954101545,5.924268875122081,0.03085878197202674,0.07694795179572547,0.0010383830208409162,-0.0010373059000069191,3.1913222503662126
0,2016-09-12,2.164125251770031,0.06464877691166113,3.5483724975585886,7.091335841587614,5.588573379516589,0.013417375547489119,0.07561733738505776,-0.005331359093351584,0.005359934830650695,2.0402008819580004
0,2016-09-13,2.2006270599365223,0.06460234838936146,3.637818603515626,7.022893633161273,5.428428955078132,0.0030975472228715883,0.07440409421575463,-0.013206770695390557,0.013383523825652199,1.7906103515625063
0,2016-09-14,2.2561751937866177,0.06493022136849946,3.729192810058592,7.09220940726144,5.303968048095697,0.0064082555384317175,0.07372347490832369,-0.007985565302035313,0.008049847888016472,1.5747752380371054
0,2016-09-15,2.318854026794426,0.06506695092898479,3.820943832397461,7.21758052280971,5.23749702453614,0.020390622077909315,0.07367089955613337,0.007265238319339673,-0.0072128353515525595,1.4165531921386787
0,2016-10-12,3.9917273712158163,0.06173781555071276,3.57074844360352,6.852612086704802,4.506340484619145,0.0025781120699162052,0.08238754850890785,-0.005823513754812937,0.005857625718756706,0.9355920410156244
0,2016-10-13,4.080632057189931,0.06189396312584583,3.5015442657470714,6.845370701381142,4.383948898315438,-0.0013402538039153367,0.08204926964293696,-0.009234443252537972,0.009320513000929639,0.8824046325683668
0,2016-10-14,4.1453389358520525,0.06279225104736542,3.4474710083007807,6.953030722481868,4.289530487060546,-0.0004453035753620993,0.08174334286122924,-0.007985785999050865,0.008050072152537903,0.8420594787597651
0,2016-10-17,4.194587631225588,0.06227152704126529,3.3767755889892612,6.8765340532575365,4.214452514648443,-0.0032323056866945254,0.08147114119103208,-0.01071250113267197,0.010828501466901312,0.8376769256591814
0,2016-10-18,4.234678344726561,0.06250940554178071,3.321371917724605,6.96425465175084,4.1713087463378855,0.0053837871109463364,0.08140709436210496,-0.0022687042210948194,0.002273862943553073,0.8499368286132807
0,2016-10-19,4.268470382690438,0.06257500123664969,3.2661422729492102,6.970971243722102,4.078793716430667,0.005088907982943036,0.08080353898704265,-0.0022266635462698803,0.0022316326413209307,0.8126514434814567
0,2016-10-20,4.294703750610353,0.06193721718276931,3.217221603393554,6.891724177769254,3.9385314178466757,0.003658416193092373,0.0796620755334683,-0.0028294371267892915,0.002837465557182722,0.7213098144531216
0,2016-10-21,4.307029495239249,0.062010183071677535,3.163125152587895,6.925634111676899,3.850919952392587,0.007182827708277939,0.07888266827871923,0.0009742293342158703,-0.0009732811351834614,0.687794799804692
0,2016-10-28,4.354787788391107,0.06219968959395365,2.8873022460937534,6.885063171386718,3.488210678100586,-0.0029656743971732125,0.0755732756662353,-0.008333081322540292,0.008403105080538311,0.6009084320068325
0,2016-10-31,4.344242248535153,0.06251264896931699,2.818095474243165,6.913206372942241,3.3448363494873092,-0.0039060273601849715,0.07403293686629137,-0.008609627678964116,0.008684397104651406,0.526740875244144
0,2016-11-01,4.342323951721198,0.06291548974342712,2.727117614746092,6.905419485909595,3.164939422607418,-0.011239295939884708,0.0722302035470056,-0.015123819302557906,0.015356061603447444,0.43782180786132585
0,2016-11-02,4.343114700317386,0.06356670725956452,2.6148308563232376,6.921013423374717,2.9214706420898438,-0.018810200994692994,0.06984688406479067,-0.021514135124320433,0.0219871700722564,0.3066397857666061
0,2016-11-03,4.339033432006829,0.06356074247506074,2.506194839477544,6.852470397949217,2.6381105804443337,-0.028029301140573337,0.06704051857627753,-0.029183893185121157,0.030061195915743157,0.13191574096678949
0,2016-11-04,4.349666290283196,0.06389145784595672,2.3944447326660168,6.863964625767298,2.348999176025387,-0.030997739633488952,0.06433341320085117,-0.0306003771833121,0.031566318433671,-0.04544555664062955
1,2017-01-03,4.104658508300787,0.06191168348297299,0.39470306396484034,7.01667131696428,1.8585308074951143,0.015048555371283578,0.055650659371332616,0.0019130046658335509,-0.0019093520664218162,1.463827743530274
0,2017-03-22,4.277835845947266,0.05767544658921122,4.673656616210934,7.161119188581192,7.667118759155272,0.024294748689461576,0.10639876445495315,-0.0003905914321332693,0.0003907440534126604,2.993462142944338
0,2017-03-23,4.301232490539547,0.05761820281469892,4.701375656127922,7.135949271065846,7.572000045776363,0.02042666871187193,0.10566468622248164,-0.0031507157887891157,0.003160674174814942,2.870624389648441
0,2017-03-24,4.333800086975103,0.057906985326198354,4.718406906127925,7.1865664890834235,7.4682946014404195,0.021267955576756092,0.10493676031026886,-0.0013308662463551446,0.0013326398116991175,2.749887695312495
0,2017-03-27,4.367558517456061,0.057714757822086835,4.739996871948236,7.174225943429127,7.363945999145514,0.021575367302956616,0.10421330577878508,1.072258414303029e-05,-1.0722469170400347e-05,2.623949127197278
0,2017-04-12,4.806526832580559,0.05693595819921569,4.689445724487314,7.081745147705077,6.148718643188488,0.0067802830537297964,0.09605882287207222,-0.0049728190566104,0.00499767157304751,1.4592729187011741
0,2017-04-13,4.805281639099121,0.05698311813758238,4.663127517700204,7.05945805140904,5.9595541381835915,0.0019752013242591016,0.094284306856072,-0.008421767599133712,0.008493296165590922,1.2964266204833876
0,2017-04-17,4.822047996520993,0.056885869203208685,4.644995803832998,7.105779920305525,5.809457397460932,0.009278219272632615,0.0930160317644709,-0.0001292450973924275,0.00012926180384685503,1.1644615936279337
0,2017-04-18,4.832131042480469,0.05641241710488233,4.6296703338623075,7.035920279366629,5.657594223022457,0.006836958327742337,0.09168205124657629,-0.0014490267315275807,0.0014511294569015069,1.0279238891601494
0,2017-04-19,4.842354621887196,0.05651217212889807,4.616898803710939,7.059636252267021,5.612117996215829,0.007532371970452534,0.09128214227440558,-0.0004903990572769912,0.0004906396665068612,0.9952191925048908
0,2017-04-20,4.85922908782959,0.056605875613786195,4.601318130493169,7.130499703543527,5.56210632324219,0.014940574192083833,0.09089487810946865,0.00714404324797413,-0.007093367920774217,0.9607881927490212
0,2017-05-18,6.01255500793458,0.055918026389893793,3.9275347900390614,7.291947501046317,7.018301162719709,0.02697079624454357,0.1113373384776111,0.0025676259591667083,-0.0025610501403436235,3.0907663726806476
0,2017-06-12,7.155185317993173,0.05746154085485538,3.8892205047607433,7.600772312709263,7.396056137084969,0.017563821662505807,0.12233254503089067,-0.009166087049521043,0.009250881434030153,3.5068356323242256
0,2017-06-13,7.205753746032713,0.057492536733733626,3.8733042144775425,7.666593279157366,7.291215744018558,0.024627185540986973,0.12175654226172487,-0.001593446843679125,0.0015959899688575468,3.4179115295410156
0,2017-06-14,7.251666107177726,0.0577009473959827,3.8556725311279365,7.660945347377232,7.138201217651385,0.019065780670587174,0.12074214503450584,-0.005978418116573181,0.006014374562416965,3.282528686523449
0,2017-06-15,7.294439582824708,0.05686570679769605,3.829108657836926,7.516554696219308,7.1312088775634805,0.013566117459978821,0.12093118787691856,-0.011464199873046699,0.011597151940854715,3.3021002197265545
0,2017-06-16,7.324684829711927,0.056705418616863186,3.814939117431635,7.462847028459821,7.052615661621076,0.008205393835547747,0.12041635615636476,-0.016195805164790134,0.01646242743201859,3.2376765441894406
0,2017-06-19,7.353517036437978,0.056647818146224445,3.833296890258808,7.579927716936384,7.046348800659175,0.023752078076496597,0.12048418732683955,-0.0008107525353541201,0.0008114103883837619,3.2130519104003668
0,2017-06-20,7.37729084014893,0.0566282217826481,3.843737411499035,7.517960684640067,6.944291763305671,0.014588147364932746,0.11971558412240015,-0.008896340144319836,0.008976195432085598,3.100554351806636
0,2017-06-21,7.407154159545897,0.05627694468596157,3.8686510467529445,7.545313153948102,6.890448989868162,0.023282842480988775,0.1193971696003885,0.00021496148314592567,-0.0002149152846376056,3.0217979431152173
0,2017-06-23,7.49723827362061,0.05523300582653488,3.9336382293701178,7.4316558837890625,6.6620040130615195,0.023898291271534866,0.11801371681275963,0.003072344404247973,-0.003062934016063173,2.7283657836914017
0,2017-06-27,7.538482322692872,0.0558425381798061,3.9891067504882898,7.342900957380023,6.233581237792961,-0.0018965039289638996,0.11456172282847829,-0.018616133206193486,0.018969267619012985,2.2444744873046716
0,2017-06-28,7.562329101562511,0.055639838979195125,4.020083618164051,7.421726771763393,6.049032897949218,0.01116303826886944,0.1131134480760489,-0.004153675761941367,0.004171000746645771,2.0289492797851665
0,2017-06-29,7.568276481628402,0.055832514778882535,4.025343856811531,7.318182809012277,5.747185134887701,-0.007310780243081516,0.11055171865309521,-0.020089192748237283,0.02050104213523167,1.7218412780761696
0,2017-06-30,7.572693481445313,0.0564139148634984,4.01453971862793,7.397074018205915,5.374646224975578,-0.007724981414159782,0.10739777580738656,-0.01783416476174704,0.018157997480558657,1.3601065063476483
0,2017-07-03,7.576699447631839,0.056477407385459685,3.992483749389635,7.327386038643973,4.9502713775634675,-0.018742772882979652,0.10382980701972089,-0.02579986773911014,0.026483128963691198,0.9577876281738327
0,2017-07-05,7.582462081909171,0.05624291126555778,3.957152709960951,7.368760245186942,4.608393402099608,-0.009620754454789049,0.10095963098523869,-0.014472357237497624,0.014684882097198827,0.6512406921386571
0,2017-07-06,7.575925865173346,0.05649780909814827,3.8955595397949025,7.335413251604352,4.196646118164068,-0.01876649653125484,0.09741714181305139,-0.020994193191707367,0.021444401091094224,0.30108657836916564
0,2017-07-07,7.570605201721193,0.05681770635682942,3.858407745361319,7.456516810825893,3.8406146240234307,-0.008637557801962736,0.09434642085814934,-0.008504290643488788,0.008577233933778785,-0.01779312133788835
0,2017-08-11,7.590162506103525,0.05399720824185387,3.0732426452636616,7.309614998953683,5.261073608398419,0.005164414195115707,0.10362954217521746,-0.010903748800780044,0.011023951195406797,2.1878309631347577
0,2017-08-14,7.59362129211425,0.05432833259187882,2.9601110839843727,7.449153355189732,5.214441528320322,0.017985579480646274,0.10317652645523459,0.0012279862763258098,-0.0012264801755020685,2.254330444335949
0,2017-08-18,7.551707344055174,0.05500288888011466,2.4787665557861374,7.400167192731585,4.5335688018798805,-0.0009907691928534579,0.09695804673256998,-0.016004091012780886,0.016264387754673804,2.054802246093743
0,2017-08-21,7.511501960754401,0.05490049588533725,2.419144210815432,7.376976013183594,4.269121627807607,-0.0024688286716492147,0.09441732276856139,-0.015983122151264628,0.01624273171635736,1.849977416992175
0,2017-08-22,7.474107055664049,0.05471558960149947,2.3963439941406364,7.464199611118862,4.106316833496095,0.012114179059079522,0.09270651528735492,-0.0005652876871862222,0.0005656074180955063,1.7099728393554585
0,2017-08-23,7.433247184753412,0.05467704081707107,2.3463597106933776,7.432377406529018,3.900838012695317,0.008123363144681095,0.09063107069435923,-0.003366401050371448,0.0033777719855315074,1.5544783020019395
0,2017-08-24,7.403908195495603,0.05476827729713517,2.303204803466798,7.422865731375558,3.721936340332036,0.004744278896584131,0.0888751273355561,-0.005713150376527865,0.005745978012976274,1.4187315368652378
0,2017-08-25,7.374737319946277,0.05484946360247553,2.2709675598144656,7.418193272181919,3.5393167114257835,0.0021700580695647176,0.08709792591187344,-0.007161051570798493,0.007212702102519401,1.268349151611318
0,2017-08-28,7.355344429016128,0.05454172217506186,2.2492613983154115,7.399431501116071,3.3973850250243913,0.004671433067110042,0.08572685579512324,-0.0037987013818264748,0.003813186538800606,1.1481236267089798
0,2017-08-29,7.328973846435559,0.05476339586803023,2.18954238891601,7.4587217058454245,3.2617427062988327,0.008265257481150812,0.084345148619618,0.00032530403072494884,-0.00032519824242592435,1.0722003173828227
0,2017-09-22,6.994963188171397,0.05231664941428465,2.2654681396484193,7.208504813058036,3.2540606689453,0.004366104071158006,0.08011640802203682,-0.0028197397485595355,0.0028277131637649286,0.9885925292968807
0,2017-09-25,6.934580345153819,0.05248032685652736,2.2225068664550633,7.154898507254464,3.2466116333007733,-0.0063490270915104174,0.07951018276678679,-0.013710684988938238,0.013901281074696117,1.02410476684571
0,2017-09-26,6.8764817047118925,0.05226248781395565,2.182219848632826,7.1436614990234375,3.2328118896484455,-0.00395327894544828,0.07887291075805622,-0.011520746836273577,0.011655021387045026,1.0505920410156193
0,2017-09-27,6.8241860580444325,0.05217315818076657,2.140899505615238,7.195705958775112,3.2463497924804585,0.004792897376650673,0.07849409873200187,-0.0032346416854271975,0.0032451385458425325,1.1054502868652207
0,2017-09-28,6.766249198913556,0.05212438089375556,2.085947265625009,7.186490740094866,3.1808064270019543,0.0043411600033873565,0.07745490566807811,-0.003605686014561238,0.003618734033255389,1.0948591613769452
0,2017-09-29,6.715805969238289,0.05121074110013139,2.0418640136718693,7.111372811453683,3.085710144042963,0.011349714120683974,0.07624742848444362,0.0037191322232894564,-0.0037053515310118165,1.0438461303710938
0,2017-10-26,5.699718246459952,0.050344240490186244,2.0412559509277344,7.063625880650112,4.093690032958989,0.01065796913764916,0.07470982614843763,-0.004066039665624799,0.00408263984115942,2.0524340820312545
0,2017-10-27,5.640953674316421,0.05098647335802811,2.155014343261712,7.362076895577567,4.288721771240233,0.0386320370486124,0.0756684643196803,0.022932096295003923,-0.02241800445803053,2.1337074279785213
0,2017-11-30,5.738702239990232,0.050836553024073784,3.159125671386704,7.530199323381696,7.112356567382818,0.03325297568797536,0.095574789931459,0.005524802590881617,-0.005494446856652441,3.953230895996114
1,2017-12-05,5.743477172851556,0.05307900647230396,3.3477256774902173,7.743785313197544,6.812521820068355,0.013830525048746267,0.09313831622581964,-0.0100061152681451,0.010107249572410536,3.4647961425781375
1,2017-12-06,5.740292015075681,0.05343376185587026,3.434027404785155,7.830740792410714,6.683437042236335,0.017014303653108964,0.09207920610936986,-0.005413512221735695,0.005442977848842993,3.24940963745118
1,2017-12-07,5.728216590881345,0.052622455539223595,3.5097120666503656,7.737968444824219,6.553664398193348,0.01916850032845674,0.0909477210662643,-0.001889000982744471,0.0018925760607832525,3.0439523315429824
1,2017-12-08,5.7125697708129906,0.05303746566515551,3.6008457946777526,7.833426339285714,6.4965287780761685,0.022275911120509306,0.09032783315138512,0.002189606926429555,-0.0021848230228059067,2.895682983398416
0,2018-02-05,6.803747367858904,0.05406756433613677,5.506665191650399,8.179175240652901,11.155305175781251,-0.012727124863030626,0.12744449545954503,-0.04782845642450084,0.050230923983403446,5.6486399841308526
0,2018-02-06,6.81501365661623,0.05364453955528476,5.481552276611325,8.330225263323102,10.985824890136712,0.012556442610325735,0.12619034763976653,-0.022526260763368167,0.023045387164017602,5.504272613525387
0,2018-02-07,6.832027893066424,0.05466431423556916,5.417272338867178,8.378755841936384,10.727308044433585,-0.001077022925855764,0.12436452674469789,-0.034489659176857534,0.03572168802195691,5.310035705566406
0,2018-02-08,6.816549301147461,0.05685702784419514,5.294415435791024,8.347125462123326,10.233034973144555,-0.04293833175562789,0.12067544237251059,-0.07279014685608853,0.07850450101374284,4.9386195373535315
0,2018-02-09,6.814667816162114,0.05658634764302296,5.187452087402335,8.450853620256696,9.785254058837893,-0.02639029791762504,0.11740491911363,-0.05472409803543499,0.057892196258999114,4.597801971435558
1,2018-02-12,6.827497940063466,0.05644081977668295,5.161504669189441,8.578692844935826,9.388459777832026,-0.009772301220873691,0.11459597962759488,-0.036310534776588965,0.037678667337274624,4.226955108642585
1,2018-02-13,6.849687194824213,0.0561273790291945,5.114474945068366,8.575085231236049,9.041232452392592,-0.005264294124658453,0.11220548635552911,-0.030062588875591212,0.030994359564645357,3.9267575073242256
1,2018-02-14,6.900424652099616,0.0558496257968454,5.100155334472674,8.69241441999163,8.71526229858398,0.012287455196470898,0.11016370337788829,-0.010967495105827396,0.011089114919434226,3.6151069641113054
0,2018-02-15,6.968037033081032,0.05491040301222807,5.147380218505873,8.704884120396205,8.502093048095702,0.029374358007584256,0.10902930430304787,0.007429390161424632,-0.007374601370557685,3.354712829589829
0,2018-03-20,8.392509231567374,0.05231866845375147,5.494827575683587,8.405239650181361,8.100556640625001,0.01056704847367751,0.11367671334818599,-0.005729865261215772,0.005762885820482861,2.605729064941414
0,2018-03-21,8.466062698364254,0.05255142812089554,5.391627044677733,8.405871800013951,8.02196395874023,0.005605032920510178,0.11354928244399777,-0.010753527745902436,0.010870423142778004,2.6303369140624966
0,2018-03-22,8.521655883789066,0.05246041555581492,5.2442671203613145,8.184198651994977,7.781921997070299,-0.019274881100754482,0.11220066409100005,-0.034674472974803416,0.03591997932724134,2.5376548767089844
0,2018-03-23,8.518491668701188,0.05286415062757087,5.103931274414066,8.029859270368304,7.257093505859359,-0.044726215270804226,0.10850864186099951,-0.057488968721883804,0.06099553937732099,2.153162231445293
0,2018-03-26,8.541014785766606,0.052856600738089975,5.002044677734375,8.327047075544085,6.8546057128906455,-0.009393824297053488,0.1058182066259597,-0.020800340459100286,0.02124218514215232,1.8525610351562705
0,2018-03-27,8.515552597045883,0.05474404557960178,4.831657562255856,8.345308576311384,6.354572296142578,-0.04085550467904864,0.10213804953439294,-0.049958756886210653,0.05258588219019763,1.5229147338867222
0,2018-03-28,8.47823715209961,0.054896121721868384,4.652250061035147,8.272225516183036,5.835580749511706,-0.051144685367274345,0.09825482533025462,-0.058162492072899696,0.06175427457854182,1.183330688476559
0,2018-03-29,8.46285736083982,0.054081114554830695,4.463803710937526,8.298666817801339,5.554804382324221,-0.03313764036913103,0.09615557895275421,-0.039738741460822236,0.04138326013617984,1.0910006713866949
0,2018-04-02,8.408504638671872,0.054478728660861835,4.244451293945303,8.118491036551339,5.03864654541016,-0.05989307582053505,0.09219071719408435,-0.06457973057816646,0.06903819886015732,0.7941952514648563
0,2018-04-03,8.354626846313465,0.053983857520100355,4.036882324218766,8.135272434779576,4.506512145996112,-0.048300220807731775,0.08811721315645328,-0.05111446174883483,0.05386788994913006,0.469629821777346
0,2018-04-04,8.308904800415036,0.05364530000531447,3.8198794555663937,8.211741856166295,4.036334381103501,-0.03234224683293574,0.08452040340287899,-0.033664496843720526,0.03483727621904025,0.2164549255371071
0,2018-04-05,8.272627029418942,0.05344598681459929,3.5909196472167935,8.227839878627233,3.588301849365223,-0.02581627394784558,0.08114867958742286,-0.02580013577692397,0.026483411386532606,-0.002617797851570458
0,2018-06-26,6.075504989624022,0.04705786271354833,2.6879367065429562,7.775994437081473,7.884474792480461,0.018421476475893872,0.0909499149635398,-0.01318341904821052,0.01335954350857691,5.1965380859375045
0,2018-06-27,6.010433197021484,0.04811371768301056,2.709369506835941,7.842345101492746,7.825217742919932,0.004097854683998481,0.0900693893609428,-0.02657944783983679,0.02730520511494551,5.115848236083991
1,2018-06-28,6.016130523681653,0.048157734227903155,2.6762162780761685,7.917044503348214,7.765224761962884,0.012124132968521106,0.0896426805188705,-0.018623079904721673,0.01897648041581582,5.089008483886715
0,2018-06-29,5.984902114868163,0.04817743581582745,2.71689025878905,7.941563197544643,7.635059051513679,0.013993094510766246,0.08851987724575094,-0.015782949438741922,0.016036045534612058,4.918168792724629
1,2018-07-02,5.975190200805656,0.04769406234493485,2.7985386657715026,7.914557320731027,7.454234008789058,0.019480227235211034,0.08720422434696545,-0.008868421344865651,0.008947773974570807,4.655695343017555
0,2018-07-03,6.02293128967284,0.0477557301127005,2.804163513183596,7.833067757742746,7.106033020019538,0.006581253234661633,0.08518436817542506,-0.019308742546480517,0.01968891065330586,4.301869506835942
0,2018-07-05,6.054586715698235,0.04701118566030182,2.9212391662597668,7.806653703962054,6.815748901367186,0.017300594145892134,0.08343296467687414,-0.00640483655872548,0.006446122922481388,3.8945097351074196
0,2018-07-06,6.073850936889642,0.047366931670839024,3.0870065307617267,7.988089425223214,6.7238122558594,0.031027351458119412,0.0828827603534073,0.008601838846536536,-0.00852847825101505,3.6368057250976733
0,2018-07-31,5.443587493896501,0.04777115792973823,5.319548339843749,8.094794137137276,8.257386627197263,0.009018856614104065,0.08717202490281845,-0.00832935010603586,0.008399310907231672,2.9378382873535145
0,2018-08-01,5.34551177978517,0.04681827054810496,5.449668884277344,7.9634552001953125,8.516581878662095,0.011799976234263099,0.08811733858136615,-0.006328150666651711,0.006368451185265338,3.066912994384751
0,2018-08-02,5.252640228271503,0.04705450593150289,5.6159515380859375,8.11253901890346,8.775360565185537,0.02419693069104123,0.08908617907063782,0.00532824594069603,-0.005300006204153134,3.159409027099599
0,2018-08-16,5.013515930175771,0.0465599057671734,6.1210531616210915,8.040234157017299,8.599598388671865,0.014722420543661352,0.08559244015150372,0.00015592064023861596,-0.00015589633278249417,2.4785452270507733
0,2018-08-21,5.217276992797849,0.04632755746425782,5.833336944580054,8.024132864815845,8.031779174804683,0.0157907655071583,0.08308640003197637,0.0028606853644419505,-0.0028525251873867956,2.1984422302246287
0,2018-09-07,6.201991577148448,0.047064644746487534,5.114566192626938,8.18569837297712,7.649348754882794,0.007908085163029765,0.08590330147290452,-0.006683031882803281,0.0067279952898325664,2.534782562255856
0,2018-09-10,6.221890411376961,0.04720119320997213,5.166658477783187,8.237098693847656,7.55681655883788,0.010119055547043176,0.08538387026725543,-0.0036651962729504772,0.0036786793548111243,2.390158081054693
0,2018-09-11,6.264080352783196,0.0468566310673533,5.208699340820317,8.239964076450892,7.513002624511728,0.016604646380740995,0.08530188154138874,0.0032404604343716503,-0.003229993767365205,2.304303283691411
0,2018-09-13,6.4116960906982285,0.04667183599291504,5.241423339843749,8.270663670131139,7.4029266357422046,0.021765238720374613,0.08539092446793238,0.009187761883652446,-0.009104115438839065,2.1615032958984557
0,2018-09-18,6.675313796997074,0.04643154472231048,4.999485931396492,8.152726309640062,7.151864776611319,0.009896781338407656,0.0852527392500481,-0.0024524402305194926,0.0024584694799777208,2.1523788452148267
0,2018-09-19,6.736781768798835,0.045717946600435565,4.901569519042965,8.02128056117466,7.062975006103528,0.0085239526218166,0.08501040387593468,-0.003852301322838869,0.0038671989384250803,2.161405487060563
0,2018-09-20,6.81047248840332,0.045753438992690756,4.829316406250001,8.11626325334821,7.0070465087890454,0.018741111200721194,0.08503706832408936,0.00615760925863329,-0.006119925150862159,2.1777301025390443
0,2018-09-24,6.9287908172607615,0.046001080893847066,4.576727752685542,8.138145446777335,6.807588348388663,0.014996639634285547,0.08437960652394852,0.0021697628992498608,-0.0021650652210588343,2.2308605957031205
0,2018-10-05,7.223364028930661,0.04716187846690153,3.8421434020995946,8.173812866210938,5.359135894775392,-0.010367139157693717,0.07669260114299772,-0.01886583608003367,0.019228599689830546,1.5169924926757972
0,2018-10-08,7.2189126586914085,0.04651508996970326,3.7725318908691463,8.012490408761163,5.143137664794921,-0.016598826325945337,0.07529948334163321,-0.02423393690547715,0.024835806267561905,1.3706057739257744
0,2018-10-09,7.223575744628903,0.046798971889709426,3.7504812622070176,8.087505885532924,4.876010894775391,-0.013936723378076166,0.07365123685278227,-0.020229002804546314,0.020646664233224747,1.125529632568373
0,2018-10-10,7.197713699340824,0.04791486153482365,3.6183544921874784,7.916181291852679,4.322463073730461,-0.0568473940979084,0.07009305679847071,-0.06062325439328553,0.06453561329552693,0.7041085815429824
0,2018-10-11,7.148532180786134,0.04855944144585208,3.4618745422363304,7.923169817243306,3.60232772827149,-0.0678078431039364,0.06538555509165604,-0.0685552702170269,0.07360100715047291,0.14045318603515966
0,2018-10-12,7.124258651733413,0.04901519197428441,3.302407379150395,8.220102582659042,3.0876451110839866,-0.041349965608113215,0.06207381889322626,-0.04017164052611777,0.04185294186154009,-0.21476226806640852
0,2019-05-17,0.32333251953124886,0.0395965212522042,8.951760864257807,7.005398341587609,12.36341766357421,-0.0022583868646173233,0.0754961910056396,-0.021092674474651907,0.021547161743152934,3.411656799316404
0,2019-05-20,0.658964004516605,0.03988351419661015,8.772668762207019,6.9370531354631675,11.623410339355473,-0.02007310536779605,0.07308148531921056,-0.03556283584586384,0.03687418648684529,2.8507415771484546
0,2019-05-21,0.9288069915771473,0.039584669006971725,8.629499816894537,6.957006181989395,10.927033081054702,-0.01063453334245068,0.07053654449652301,-0.023267312560009468,0.023821576629111156,2.2975332641601653
0,2019-05-22,1.1916838836669967,0.039387271908115196,8.465670013427712,6.891476222446987,10.234028015136715,-0.015647083629475977,0.06797338071998762,-0.025343610329848554,0.02600261035422489,1.7683580017090037
0,2019-05-23,1.4470355987548942,0.03777009089510114,8.248823394775371,6.507398332868304,9.395943145751943,-0.030874359958709574,0.06450980072988831,-0.03708757336910096,0.038516039821882196,1.1471197509765716
0,2019-05-24,1.6926747894287075,0.03865193925153287,8.049341888427733,6.655968802315848,8.5586085510254,-0.03155026116788384,0.06099386270211007,-0.0343160394532781,0.03553547625855786,0.5092666625976676
