Date,ATR5,std5,norm_tr,vol_ratio_5,roc2,roc5,rsi7,MA5,MA10,candle_body_pct,vol_spike_5,return_1d,target
2004-12-31,5.800709533691406,0.005298336090295506,0.00990396281855278,1094.8172095605737,-0.002499369310773103,0.0040236467482486216,65.38199065069779,34.31080551147461,34.16891670227051,16.76555329915104,0.8413705365913204,-0.001751059581837744,0
2005-01-03,5.8271942138671875,0.007194683017953339,0.027083927123951138,809.9306389629993,-0.012252647304587305,-0.0022727328750070663,40.00084861155577,34.29533004760742,34.1714973449707,6.653725748736385,1.7058275360717559,-0.010520008885108845,0
2005-01-04,5.790670013427734,0.008187883946222253,0.035682919458350594,707.2242415086315,-0.028556913200287082,-0.029772806598447055,23.369591421490625,34.09065551757813,34.135375595092775,5.311451761809509,1.8461656542856741,-0.01822867008645146,0
2005-01-05,5.755344390869141,0.007151273692602913,0.014784360690059603,804.7999053402634,-0.02430403247560209,-0.03698133292898287,22.513406366775897,33.836107635498045,34.03733940124512,11.300077851304009,1.4171445852936582,-0.0061881643963728195,1
2005-01-06,5.727892303466797,0.006368075023095723,0.011219027177683583,899.469978398949,-0.011087656911758392,-0.041010134870189674,2.906807308927256,33.55404052734375,33.9186653137207,15.271421648984978,1.004109710642424,-0.004930000166892379,0
2005-01-07,5.759959411621094,0.00855290191345911,0.01990854141612942,673.4508906920871,0.0002596614847549805,-0.034317677310758854,10.695673007355964,33.318417358398435,33.81461143493652,8.19456116521689,1.040506242665557,0.005215373443594684,0
2005-01-10,5.711582183837891,0.008672088156174903,0.01448645161201191,658.6167115668671,0.004693361858708167,-0.024557495440024946,10.75306513272902,33.151580810546875,33.72345542907715,11.053389918063388,0.7660651607875357,-0.0005193032246394447,1
2005-01-11,5.630418395996093,0.005076819149648948,0.013069040106934202,1109.044507993834,-0.007522474852111327,-0.013407975490298152,9.70933788125447,33.06215133666992,33.57640342712402,12.715778641259027,0.9687993908878291,-0.00700681028664818,0
2005-01-12,5.647847747802733,0.00652989739895724,0.017783209380345225,864.9213613531873,0.001297608628527458,0.0010374949572611314,26.5297716177772,33.06902847290039,33.45256805419922,8.90275757281878,1.1636158784894615,0.00836301698863906,0
2005-01-13,5.66897048950195,0.008817241547623799,0.02565763410189345,642.9414980731369,-0.004966541323439433,-0.0073012220831373265,29.714116239454896,33.020870208740234,33.28745536804199,6.9538103823325645,0.9304890490822791,-0.013219007527552673,0
